DATE,NASDAQ:AAPL,#REF!,NASDAQ:GOOG,#REF!,NASDAQ:MSFT,#REF!,NASDAQ:TSLA,#REF!,NYSE:GM,#REF!,NYSE:F,#REF!,TSE:TD,,TSE:BNS,,TSE:RY,
2/9/2022 16:00:00,176.28,5/4/2022 16:00:00,122.58,2/9/2022 16:00:00,311.21,2/9/2022 16:00:00,310.67,2/9/2022 16:00:00,50.72,2/9/2022 16:00:00,18.35,2/25/2022 16:00:00,104.68,2/23/2022 16:00:00,91.02,3/3/2022 16:00:00,139.04,
2/10/2022 16:00:00,172.12,5/5/2022 16:00:00,116.75,2/10/2022 16:00:00,302.38,2/10/2022 16:00:00,301.52,2/10/2022 16:00:00,50.34,2/10/2022 16:00:00,18.08,2/28/2022 16:00:00,102.28,2/24/2022 16:00:00,88.8,3/4/2022 16:00:00,138.25,
2/11/2022 16:00:00,168.64,5/6/2022 16:00:00,115.66,2/11/2022 16:00:00,295.04,2/11/2022 16:00:00,286.67,2/11/2022 16:00:00,48.83,2/11/2022 16:00:00,17.55,3/1/2022 16:00:00,98.91,2/25/2022 16:00:00,91.68,3/7/2022 16:00:00,136.3,
2/14/2022 16:00:00,168.88,5/9/2022 16:00:00,113.08,2/14/2022 16:00:00,295,2/14/2022 16:00:00,291.92,2/14/2022 16:00:00,48.4,2/14/2022 16:00:00,17.46,3/2/2022 16:00:00,101.49,2/28/2022 16:00:00,91.85,3/8/2022 16:00:00,135.24,
2/15/2022 16:00:00,172.79,5/10/2022 16:00:00,114.58,2/15/2022 16:00:00,300.47,2/15/2022 16:00:00,307.48,2/15/2022 16:00:00,49.67,2/15/2022 16:00:00,18.08,3/3/2022 16:00:00,98.3,3/1/2022 16:00:00,90.89,3/9/2022 16:00:00,137.75,
2/16/2022 16:00:00,172.55,5/11/2022 16:00:00,113.96,2/16/2022 16:00:00,299.5,2/16/2022 16:00:00,307.8,2/16/2022 16:00:00,50.43,2/16/2022 16:00:00,18.01,3/4/2022 16:00:00,98.54,3/2/2022 16:00:00,93.19,3/10/2022 16:00:00,138.31,
2/17/2022 16:00:00,168.88,5/12/2022 16:00:00,113.16,2/17/2022 16:00:00,290.73,2/17/2022 16:00:00,292.12,2/17/2022 16:00:00,48.82,2/17/2022 16:00:00,17.54,3/7/2022 16:00:00,97.19,3/3/2022 16:00:00,93.84,3/11/2022 16:00:00,138.15,
2/18/2022 16:00:00,167.3,5/13/2022 16:00:00,116.52,2/18/2022 16:00:00,287.93,2/18/2022 16:00:00,285.66,2/18/2022 16:00:00,48.6,2/18/2022 16:00:00,18.04,3/8/2022 16:00:00,96.32,3/4/2022 16:00:00,93.19,3/14/2022 16:00:00,139.08,
2/22/2022 16:00:00,164.32,5/16/2022 16:00:00,114.79,2/22/2022 16:00:00,287.72,2/22/2022 16:00:00,273.84,2/22/2022 16:00:00,46.77,2/22/2022 16:00:00,17.29,3/9/2022 16:00:00,98.44,3/7/2022 16:00:00,92.16,3/15/2022 16:00:00,140.08,
2/23/2022 16:00:00,160.07,5/17/2022 16:00:00,116.7,2/23/2022 16:00:00,280.27,2/23/2022 16:00:00,254.68,2/23/2022 16:00:00,46.38,2/23/2022 16:00:00,16.95,3/10/2022 16:00:00,98.36,3/8/2022 16:00:00,90.48,3/16/2022 16:00:00,140.85,
2/24/2022 16:00:00,162.74,5/18/2022 16:00:00,112.4,2/24/2022 16:00:00,294.59,2/24/2022 16:00:00,266.92,2/24/2022 16:00:00,46.35,2/24/2022 16:00:00,17.15,3/11/2022 16:00:00,98.06,3/9/2022 16:00:00,92.65,3/17/2022 16:00:00,141.75,
2/25/2022 16:00:00,164.85,5/19/2022 16:00:00,110.75,2/25/2022 16:00:00,297.31,2/25/2022 16:00:00,269.96,2/25/2022 16:00:00,47.43,2/25/2022 16:00:00,17.83,3/14/2022 16:00:00,98.98,3/10/2022 16:00:00,92.13,3/18/2022 16:00:00,142.13,
2/28/2022 16:00:00,165.12,5/20/2022 16:00:00,109.31,2/28/2022 16:00:00,298.79,2/28/2022 16:00:00,290.14,2/28/2022 16:00:00,46.72,2/28/2022 16:00:00,17.56,3/15/2022 16:00:00,99.92,3/11/2022 16:00:00,91.8,3/21/2022 16:00:00,142.71,
3/1/2022 16:00:00,163.2,5/23/2022 16:00:00,111.67,3/1/2022 16:00:00,294.95,3/1/2022 16:00:00,288.12,3/1/2022 16:00:00,44.52,3/1/2022 16:00:00,16.7,3/16/2022 16:00:00,101.11,3/14/2022 16:00:00,92.46,3/22/2022 16:00:00,142.96,
3/2/2022 16:00:00,166.56,5/24/2022 16:00:00,105.93,3/2/2022 16:00:00,300.19,3/2/2022 16:00:00,293.3,3/2/2022 16:00:00,46.32,3/2/2022 16:00:00,18.1,3/17/2022 16:00:00,102.19,3/15/2022 16:00:00,91.84,3/23/2022 16:00:00,140.39,
3/3/2022 16:00:00,166.23,5/25/2022 16:00:00,105.84,3/3/2022 16:00:00,295.92,3/3/2022 16:00:00,279.76,3/3/2022 16:00:00,44.9,3/3/2022 16:00:00,17.6,3/18/2022 16:00:00,101.79,3/16/2022 16:00:00,92.73,3/24/2022 16:00:00,140.49,
3/4/2022 16:00:00,163.17,5/26/2022 16:00:00,108.3,3/4/2022 16:00:00,289.86,3/4/2022 16:00:00,279.43,3/4/2022 16:00:00,42.4,3/4/2022 16:00:00,16.85,3/21/2022 16:00:00,102.8,3/17/2022 16:00:00,92.71,3/25/2022 16:00:00,141.28,
3/7/2022 16:00:00,159.3,5/27/2022 16:00:00,112.8,3/7/2022 16:00:00,278.91,3/7/2022 16:00:00,268.19,3/7/2022 16:00:00,39.83,3/7/2022 16:00:00,15.97,3/22/2022 16:00:00,102.91,3/18/2022 16:00:00,92.77,3/28/2022 16:00:00,140.82,
3/8/2022 16:00:00,157.44,5/31/2022 16:00:00,114.04,3/8/2022 16:00:00,275.85,3/8/2022 16:00:00,274.8,3/8/2022 16:00:00,40.2,3/8/2022 16:00:00,16.03,3/23/2022 16:00:00,101.06,3/21/2022 16:00:00,92.82,3/29/2022 16:00:00,140.37,
3/9/2022 16:00:00,162.95,6/1/2022 16:00:00,114.14,3/9/2022 16:00:00,288.5,3/9/2022 16:00:00,286.32,3/9/2022 16:00:00,42.28,3/9/2022 16:00:00,16.37,3/24/2022 16:00:00,100.89,3/22/2022 16:00:00,93.73,3/30/2022 16:00:00,139.88,
3/10/2022 16:00:00,158.52,6/2/2022 16:00:00,117.75,3/10/2022 16:00:00,285.59,3/10/2022 16:00:00,279.43,3/10/2022 16:00:00,41.85,3/10/2022 16:00:00,16.33,3/25/2022 16:00:00,101.81,3/23/2022 16:00:00,90.94,3/31/2022 16:00:00,137.64,
3/11/2022 16:00:00,154.73,6/3/2022 16:00:00,114.56,3/11/2022 16:00:00,280.07,3/11/2022 16:00:00,265.12,3/11/2022 16:00:00,41.51,3/11/2022 16:00:00,16.04,3/28/2022 16:00:00,101.97,3/24/2022 16:00:00,91.18,4/1/2022 16:00:00,137.32,
3/14/2022 16:00:00,150.62,6/6/2022 16:00:00,117.01,3/14/2022 16:00:00,276.44,3/14/2022 16:00:00,255.46,3/14/2022 16:00:00,40.83,3/14/2022 16:00:00,15.74,3/29/2022 16:00:00,101.57,3/25/2022 16:00:00,91.97,4/4/2022 16:00:00,138.23,
3/15/2022 16:00:00,155.09,6/7/2022 16:00:00,117.23,3/15/2022 16:00:00,287.15,3/15/2022 16:00:00,267.3,3/15/2022 16:00:00,42.13,3/15/2022 16:00:00,16.06,3/30/2022 16:00:00,101.42,3/28/2022 16:00:00,91.99,4/5/2022 16:00:00,137.99,
3/16/2022 16:00:00,159.59,6/8/2022 16:00:00,117.24,3/16/2022 16:00:00,294.39,3/16/2022 16:00:00,280.08,3/16/2022 16:00:00,43.85,3/16/2022 16:00:00,16.58,3/31/2022 16:00:00,99.19,3/29/2022 16:00:00,92.17,4/6/2022 16:00:00,137.15,
3/17/2022 16:00:00,160.62,6/9/2022 16:00:00,114.92,3/17/2022 16:00:00,295.22,3/17/2022 16:00:00,290.53,3/17/2022 16:00:00,43.66,3/17/2022 16:00:00,16.58,4/1/2022 16:00:00,99.47,3/30/2022 16:00:00,91.41,4/7/2022 16:00:00,135.57,
3/18/2022 16:00:00,163.98,6/10/2022 16:00:00,111.43,3/18/2022 16:00:00,300.43,3/18/2022 16:00:00,301.8,3/18/2022 16:00:00,44.82,3/18/2022 16:00:00,16.86,4/4/2022 16:00:00,100.49,3/31/2022 16:00:00,89.6,4/8/2022 16:00:00,136.66,
3/21/2022 16:00:00,165.38,6/13/2022 16:00:00,106.88,3/21/2022 16:00:00,299.16,3/21/2022 16:00:00,307.05,3/21/2022 16:00:00,43.61,3/21/2022 16:00:00,16.48,4/5/2022 16:00:00,100.19,4/1/2022 16:00:00,89.07,4/11/2022 16:00:00,137.56,
